,CALI,DEPTH,DTC,GR,NPHI,RDEP,RHOB,SP,WELL
52627,11.966883659,2457.6938477,64.274833679,7.9450192451,0.1087071523,4.1292071342,2.4966309071,91.699996948,15/9-15
52628,11.959033966,2457.8464355,64.207939148,7.6290001869,0.1112499982,4.1599998474,2.4916472435,90.449996948,15/9-15
52629,11.944280624,2457.9987793,64.30165863,9.2729997635,0.1182400063,4.2890000343,2.4961931705,94.199996948,15/9-15
52630,11.920830727,2458.151123,64.485801697,7.6236429214,0.1291824579,4.4727058411,2.508187294,92.949996948,15/9-15
52631,11.893857002,2458.3034668,64.211448669,8.9428777695,0.1277323514,4.9013123512,2.5174076557,93.699996948,15/9-15
52632,11.860690117,2458.4560547,63.440292358,10.296999931,0.1302700043,5.3439998627,2.5274386406,93.449996948,15/9-15
52633,11.839900017,2458.6083984,62.844371796,11.647999763,0.1343999952,5.5310001373,2.5316493511,93.199996948,15/9-15
52634,11.835260391,2458.7607422,62.230430603,10.307148933,0.141019389,5.804561615,2.5361175537,93.449996948,15/9-15
52635,11.823868752,2458.9130859,61.699058533,8.9551668167,0.1398119479,5.956756115,2.541519165,93.949996948,15/9-15
52636,11.797097206,2459.0654297,62.053787231,9.9284343719,0.1349178553,6.2295622826,2.5600287914,93.449996948,15/9-15
52637,11.77387619,2459.2180176,62.478347778,10.265999794,0.1376000047,6.7300000191,2.5743610859,91.699996948,15/9-15
52638,11.761749268,2459.3703613,62.581283569,10.265999794,0.1432409585,7.2102303505,2.5656461716,91.949996948,15/9-15
52639,11.753437042,2459.5227051,62.431663513,8.2692050934,0.1534636021,7.2379565239,2.5421571732,91.449996948,15/9-15
52640,11.748252869,2459.6750488,61.744567871,8.6084508896,0.1557563543,7.1251811981,2.5356829166,91.949996948,15/9-15
52641,11.744717598,2459.8276367,61.636814117,7.632999897,0.1565700024,6.5040001869,2.5465013981,92.199996948,15/9-15
52642,11.742486,2459.9799805,61.757236481,8.9610004425,0.1561799943,6.1719999313,2.5506558418,91.199996948,15/9-15
52643,11.74224472,2460.1323242,61.612213135,8.9769744873,0.1609823257,5.8954429626,2.5503091812,91.199996948,15/9-15
52644,11.744233131,2460.284668,62.504291534,10.302871704,0.1614892036,5.551551342,2.5639424324,91.949996948,15/9-15
52645,11.746552467,2460.4372559,62.816677094,10.312999725,0.1757999957,5.25,2.5857944489,92.449996948,15/9-15
52646,11.738566399,2460.5895996,62.381664276,10.319999695,0.1770099998,5.0469999313,2.5776331425,92.699996948,15/9-15
52647,11.700865746,2460.7419434,62.405376434,10.281062126,0.1779484898,4.9062256813,2.5408797264,93.449996948,15/9-15
52648,11.610023499,2460.8942871,62.495529175,9.930562973,0.1715203226,4.7931814194,2.5087039471,92.949996948,15/9-15
52649,11.499682426,2461.0466309,62.736980438,9.2590770721,0.1785786599,4.6911635399,2.4973864555,93.449996948,15/9-15
52650,11.426756859,2461.1992188,63.266796112,9.2729997635,0.1707099974,4.6599998474,2.4849312305,92.699996948,15/9-15
52651,11.312541962,2461.3515625,64.085174561,8.6340246201,0.1583298296,4.6370368004,2.4647057056,93.449996948,15/9-15
52652,11.05189991,2461.5039063,64.806518555,7.966070652,0.1439131051,4.6330060959,2.4486615658,92.449996948,15/9-15
52653,10.517718315,2461.65625,64.952957153,8.63991642,0.1493512392,4.6250128746,2.4548017979,90.199996948,15/9-15
52654,9.5599765778,2461.8088379,65.122612,7.3090000153,0.1575099975,4.7150001526,2.4777112007,91.699996948,15/9-15
52655,8.4414949417,2461.9611816,65.400169373,8.2969999313,0.1675000042,4.8870000839,2.5043635368,92.199996948,15/9-15
52656,7.6583194733,2462.1135254,65.374511719,7.2906126976,0.168178916,4.9259376526,2.5129678249,93.449996948,15/9-15
52657,7.3615627289,2462.2658691,65.297096252,9.2548446655,0.1678405553,4.9020385742,2.5091981888,92.699996948,15/9-15
52658,7.3510651588,2462.418457,65.297096252,8.265999794,0.1721500009,4.8709998131,2.5017528534,92.199996948,15/9-15
52659,7.4635920525,2462.5708008,65.297096252,9.265999794,0.1700900048,4.8130002022,2.4961440563,91.699996948,15/9-15
52660,7.6423044205,2462.7231445,65.297264099,8.6100511551,0.1470169723,4.7341265678,2.4830892086,92.449996948,15/9-15
52661,7.8095912933,2462.8754883,65.305374146,9.2958974838,0.1133539677,4.6251745224,2.4734692574,93.199996948,15/9-15
52662,7.9004449844,2463.027832,65.399589539,8.3145771027,0.1004705951,4.4802322388,2.4711556435,91.699996948,15/9-15
52663,7.9263033867,2463.1804199,65.382049561,7.6799998283,0.0946100056,4.2150001526,2.4814281464,90.449996948,15/9-15
52664,7.9312539101,2463.3327637,65.409332275,8.989900589,0.0945900232,4.0392818451,2.4861545563,90.449996948,15/9-15
52665,7.9325428009,2463.4851074,65.494041443,11.63675499,0.0920041502,3.9391601086,2.4802572727,89.449996948,15/9-15
52666,7.9272575378,2463.6374512,65.586639404,12.6154356,0.0902527943,3.9020593166,2.4810864925,90.949996948,15/9-15
52667,7.9082779884,2463.7900391,65.559150696,11.937999725,0.0963499993,3.9040000439,2.4971618652,92.199996948,15/9-15
52668,7.8684024811,2463.9423828,65.47442627,9.9530000687,0.1059300005,3.9630000591,2.5223824978,91.949996948,15/9-15
52669,7.814101696,2464.0947266,65.382644653,10.296449661,0.1179407537,4.0039343834,2.54484725,92.949996948,15/9-15
52670,7.7684512138,2464.2470703,65.410072327,11.287409782,0.1245294586,4.0040001869,2.5597558022,92.699996948,15/9-15
52671,7.759575367,2464.3996582,65.484596252,10.968999863,0.1337900013,4.0700001717,2.5627779961,93.949996948,15/9-15
52672,7.8170275688,2464.552002,65.484596252,9.9689998627,0.140139997,4.1479997635,2.5463430882,92.449996948,15/9-15
52673,7.9713101387,2464.7043457,65.484596252,8.3306255341,0.1431851238,4.1799488068,2.5217242241,91.699996948,15/9-15
52674,8.2098417282,2464.8566895,65.484207153,8.6554746628,0.1462950259,4.1799998283,2.5120902061,91.949996948,15/9-15
52675,8.4456758499,2465.0090332,65.47252655,9.6314344406,0.1515615433,4.2109503746,2.5149652958,90.199996948,15/9-15
52676,8.5840005875,2465.1616211,65.382461548,10.281000137,0.1596699953,4.1370000839,2.5164966583,92.199996948,15/9-15
52677,8.6406545639,2465.3139648,65.398910522,9.9305620193,0.1566049159,4.0391569138,2.5342769623,89.699996948,15/9-15
52678,8.6906757355,2465.4663086,65.381958008,9.2740526199,0.1432015002,3.9940719604,2.5480415821,92.199996948,15/9-15
52679,8.738026619,2465.6186523,65.381240845,8.938536644,0.130250752,3.9979934692,2.5503327847,90.949996948,15/9-15
52680,8.7835931778,2465.7712402,65.247886658,8.9449996948,0.1183699965,3.9019999504,2.5523881912,90.699996948,15/9-15
52681,8.8494586945,2465.923584,65.316246033,8.9610004425,0.1133100018,3.9019999504,2.5578930378,91.449996948,15/9-15
52682,8.8995313644,2466.0759277,65.470230103,8.6564884186,0.1225751489,3.881033659,2.5620207787,91.449996948,15/9-15
52683,8.9061136246,2466.2282715,65.368927002,9.6623840332,0.1416993439,3.9119503498,2.5653135777,90.199996948,15/9-15
52684,8.8863649368,2466.3808594,65.297096252,8.9919996262,0.1583099961,3.9430000782,2.5587038994,89.949996948,15/9-15
52685,8.8839073181,2466.5332031,65.297096252,8.9770002365,0.1691600084,4.1519999504,2.5389955044,90.449996948,15/9-15
52686,8.9326057434,2466.6855469,65.297599792,7.9586319923,0.1624207944,4.3317117691,2.5225992203,89.699996948,15/9-15
52687,9.0087575912,2466.8378906,65.312385559,7.9530062675,0.1629491299,4.3519682884,2.5168538094,90.949996948,15/9-15
52688,9.0947561264,2466.9902344,65.398529053,8.6079492569,0.1598549634,4.3749632835,2.5201249123,91.449996948,15/9-15
52689,9.2532758713,2467.1428223,65.38319397,8.6169996262,0.1608399898,4.359000206,2.52825737,92.449996948,15/9-15
52690,9.4685935974,2467.295166,65.397666931,9.9588499069,0.1624973416,4.3240556717,2.5362591743,90.949996948,15/9-15
52691,9.6040906906,2467.4475098,65.365661621,8.3076543808,0.1587560028,4.3050303459,2.5398583412,91.949996948,15/9-15
52692,9.6821193695,2467.5998535,65.257888794,7.9885077477,0.1551457793,4.2500882149,2.5373442173,91.199996948,15/9-15
52693,9.7991790771,2467.7524414,65.039207458,8.3129997253,0.1496099979,4.1880002022,2.5287358761,90.199996948,15/9-15
52694,9.9194221497,2467.9047852,64.97782135,8.6479997635,0.1532499939,4.1370000839,2.5248627663,90.699996948,15/9-15
52695,9.974149704,2468.0571289,65.046485901,9.6234369278,0.1474692672,4.1479821205,2.527151823,90.699996948,15/9-15
52696,9.9837636948,2468.2094727,65.029548645,8.2831535339,0.1481987983,4.1559872627,2.5313673019,89.949996948,15/9-15
52697,9.9902276993,2468.3620605,64.946754456,8.2729997635,0.1539999992,4.1950001717,2.5343031883,91.199996948,15/9-15
52698,10.007745743,2468.5144043,64.977989197,5.632999897,0.1598200053,4.2109999657,2.5278205872,91.949996948,15/9-15
52699,10.247268677,2468.666748,65.028701782,5.960474968,0.1574637741,4.2229809761,2.5201106071,91.699996948,15/9-15
52700,11.18296051,2468.8190918,64.947174072,6.9554038048,0.1461182088,4.2230000496,2.5205307007,90.949996948,15/9-15
52701,12.408707619,2468.9714355,64.979072571,7.9713716507,0.1469885707,4.2459630966,2.5258135796,90.199996948,15/9-15
52702,12.939279556,2469.1240234,65.047096252,8.3280000687,0.1563899964,4.2540001869,2.5364861488,90.949996948,15/9-15
52703,12.983113289,2469.2763672,65.047096252,8.6879997253,0.1625002027,4.25,2.5430915356,89.449996948,15/9-15
52704,12.997384071,2469.4287109,65.047096252,9.0,0.1570587456,4.1799998283,2.5473647118,89.449996948,15/9-15
52705,12.99892807,2469.5810547,65.04637146,9.6639995575,0.1537652761,4.0430002213,2.5400152206,91.699996948,15/9-15
52706,13.009700775,2469.7336426,65.026893616,8.9689998627,0.1595800072,3.9079999924,2.528232336,91.449996948,15/9-15
52707,13.046048164,2469.8859863,64.953834534,9.9770002365,0.1663100123,3.7790000439,2.5265066624,91.949996948,15/9-15
52708,13.080448151,2470.0383301,65.166481018,8.9689998627,0.164363116,3.6500000954,2.5318789482,92.449996948,15/9-15
52709,13.04954052,2470.1906738,66.056808472,9.625,0.1575010121,3.6129999161,2.5362808704,94.199996948,15/9-15
52710,12.944430351,2470.3432617,66.494590759,9.640999794,0.1591899991,3.6019999981,2.5331528187,91.949996948,15/9-15
52711,12.821797371,2470.4956055,66.638534546,11.312999725,0.1683200002,3.5450000763,2.514316082,91.199996948,15/9-15
52712,12.731437683,2470.6479492,66.692649841,9.6719999313,0.1750791818,3.5199999809,2.4961044788,91.199996948,15/9-15
52713,12.71634388,2470.800293,66.424560547,10.671999931,0.1818491668,3.5020000935,2.4908192158,91.449996948,15/9-15
52714,12.770427704,2470.9528809,66.198104858,8.9919996262,0.1775099933,3.5120000839,2.5127396584,90.199996948,15/9-15
52715,12.836925507,2471.1052246,65.812988281,10.640999794,0.1661300063,3.5529999733,2.5414061546,89.699996948,15/9-15
52716,12.871264458,2471.2575684,65.752456665,10.602000237,0.1543289125,3.5490000248,2.5503907204,90.449996948,15/9-15
52717,12.864449501,2471.4099121,65.955696106,10.281000137,0.1465823948,3.507999897,2.5420000553,91.199996948,15/9-15
52718,12.874564171,2471.5622559,65.851097107,10.602000237,0.1571530104,3.4769999981,2.5327577591,90.949996948,15/9-15
52719,12.940686226,2471.7148438,65.489021301,8.6169996262,0.1577399969,3.4730000496,2.5379471779,90.949996948,15/9-15
52720,13.051516533,2471.8671875,65.299781799,8.609000206,0.15139018,3.5020000935,2.5453455448,90.199996948,15/9-15
52721,13.125232697,2472.0195313,65.37739563,7.9770002365,0.1428736448,3.5529999733,2.5510437489,89.699996948,15/9-15
52722,13.093459129,2472.171875,65.805236816,9.6800003052,0.1451762766,3.5859999657,2.5557384491,88.949996948,15/9-15
52723,13.029171944,2472.3244629,66.578475952,10.031000137,0.1520100087,3.5469999313,2.5489139557,89.449996948,15/9-15
52724,12.995191574,2472.4768066,67.059715271,9.7030000687,0.1515199989,3.5020000935,2.5399034023,88.606002808,15/9-15
52725,13.024168015,2472.6291504,66.76725769,8.015999794,0.1539261341,3.4000000954,2.5451824665,88.981002808,15/9-15
52726,13.185224533,2472.7814941,66.082519531,8.3280000687,0.1625461727,3.3110001087,2.5621981621,87.981002808,15/9-15
52727,13.445436478,2472.934082,65.697288513,8.3199996948,0.1712599993,3.2149999142,2.5683712959,87.356002808,15/9-15
52728,13.607161522,2473.0864258,66.072975159,9.2810001373,0.1662999988,3.1019999981,2.5512549877,87.262001038,15/9-15
52729,13.641379356,2473.2387695,67.152893066,9.2889995575,0.1545488387,2.9709999561,2.5321409702,86.731002808,15/9-15
52730,13.621938705,2473.3911133,68.149749756,9.625,0.1486394554,2.888999939,2.5227751732,84.606002808,15/9-15
52731,13.542092323,2473.543457,68.393089294,9.3129997253,0.1638955027,2.8259999752,2.5217404366,84.731002808,15/9-15
52732,13.40127182,2473.6960449,68.092048645,9.984000206,0.1783699989,2.7829999924,2.5155935287,85.731002808,15/9-15
52733,13.238296509,2473.8483887,67.987236023,10.312999725,0.1949134916,2.7620000839,2.5054051876,85.137001038,15/9-15
52734,13.114624023,2474.0007324,68.088630676,9.6639995575,0.198464334,2.7599999905,2.5029375553,85.762001038,15/9-15
52735,13.064274788,2474.1530762,68.302703857,9.3280000687,0.2036816329,2.756000042,2.5182113647,84.856002808,15/9-15
52736,13.038679123,2474.3056641,68.67490387,10.968999863,0.1918700039,2.7599999905,2.5405943394,85.262001038,15/9-15
52737,13.005347252,2474.4580078,68.768684387,11.944999695,0.1781900078,2.763999939,2.5535182953,85.137001038,15/9-15
52738,12.983301163,2474.6103516,68.402229309,11.272999763,0.1731580645,2.7400000095,2.5635333061,85.481002808,15/9-15
52739,12.981045723,2474.7626953,67.838195801,9.2969999313,0.1735294014,2.7679998875,2.5805232525,85.512001038,15/9-15
52740,12.98573494,2474.9152832,67.122650146,9.9530000687,0.1814399958,2.7890000343,2.5985691547,86.231002808,15/9-15
52741,12.996720314,2475.067627,66.735786438,11.343999863,0.1800900102,2.8159999847,2.6047847271,86.856002808,15/9-15
52742,13.01512146,2475.2199707,67.043113708,12.663999557,0.1832149923,2.8359999657,2.6017873287,86.606002808,15/9-15
52743,13.02755928,2475.3723145,67.388793945,11.046999931,0.1867942661,2.8420000076,2.5956172943,84.981002808,15/9-15
52744,13.031249046,2475.5246582,67.6509552,9.9919996262,0.1827465147,2.8710000515,2.5867230892,84.762001038,15/9-15
52745,13.032268524,2475.6772461,67.733062744,8.7030000687,0.1654500067,2.9260001183,2.5800628662,85.262001038,15/9-15
52746,13.020406723,2475.8295898,67.734405518,8.6560001373,0.1559552103,2.9379999638,2.5807609558,84.481002808,15/9-15
52747,12.981907845,2475.9819336,67.894226074,7.9879999161,0.1542427242,2.9709999561,2.5882840157,84.137001038,15/9-15
52748,12.943153381,2476.1342773,67.815032959,7.9489998817,0.1544496566,2.9800000191,2.5930902958,83.262001038,15/9-15
52749,12.965686798,2476.2868652,67.327781677,8.625,0.1514500082,2.9820001125,2.5986573696,82.887001038,15/9-15
52750,13.05287075,2476.439209,66.70539856,9.3129997253,0.1527999938,2.986000061,2.6048693657,84.418998718,15/9-15
52751,13.131530762,2476.5915527,66.460006714,10.319999695,0.1568335295,3.0209999084,2.6062207222,84.512001038,15/9-15
52752,13.174902916,2476.7438965,66.837585449,10.008000374,0.1588068306,3.0409998894,2.5966308117,84.793998718,15/9-15
52753,13.199621201,2476.8964844,67.572372437,9.6560001373,0.1485400051,3.0039999485,2.5739872456,84.387001038,15/9-15
52754,13.219983101,2477.0488281,68.264221191,8.3360004425,0.1507100016,2.9379999638,2.5556240082,84.606002808,15/9-15
52755,13.218729019,2477.2011719,68.396881104,8.6479997635,0.1509895474,2.8480000496,2.5518283844,82.981002808,15/9-15
52756,13.175352097,2477.3535156,67.813896179,9.640999794,0.159546271,2.7660000324,2.5599942207,83.074996948,15/9-15
52757,13.142763138,2477.5058594,67.494628906,10.633000374,0.1640228331,2.625,2.5577249527,83.106002808,15/9-15
52758,13.138422012,2477.6584473,67.874168396,9.9530000687,0.1620299965,2.3729999065,2.5427868366,83.231002808,15/9-15
52759,13.103006363,2477.810791,68.335769653,9.9449996948,0.1609717011,2.5680000782,2.5305190086,83.606002808,15/9-15
52760,13.011943817,2477.9631348,68.887176514,8.9379997253,0.1615690291,2.486000061,2.5286569595,83.856002808,15/9-15
52761,12.91675663,2478.1154785,69.68196106,8.640999794,0.1667317152,2.3949999809,2.5347270966,84.637001038,15/9-15
52762,12.871648788,2478.2680664,70.262718201,7.6760001183,0.1703000069,2.3440001011,2.5421948433,83.887001038,15/9-15
52763,12.885930061,2478.4204102,70.30191803,8.3669996262,0.1633699983,2.3359999657,2.5509810448,83.856002808,15/9-15
52764,12.926566124,2478.5727539,70.084884644,9.015999794,0.1667046398,2.3380000591,2.5511119366,83.981002808,15/9-15
52765,12.942692757,2478.7250977,69.953239441,10.328000069,0.1708233953,2.3789999485,2.5427808762,84.637001038,15/9-15
52766,12.907300949,2478.8776855,70.040641785,9.6479997635,0.1794800013,2.4300000668,2.5294039249,83.637001038,15/9-15
52767,12.848670006,2479.0300293,70.17325592,10.312999725,0.1771200001,2.4670000076,2.5195951462,83.418998718,15/9-15
52768,12.824901581,2479.182373,70.076889038,9.984000206,0.1699015647,2.4879999161,2.5176999569,83.887001038,15/9-15
52769,12.827641487,2479.3347168,69.79145813,10.968999863,0.1664155871,2.5250000954,2.5212693214,82.731002808,15/9-15
52770,12.809865952,2479.4870605,69.251823425,10.968999863,0.1704635024,2.5820000172,2.5233750343,83.231002808,15/9-15
52771,12.736870766,2479.6396484,68.528045654,10.633000374,0.1734700054,2.6659998894,2.5227999687,86.012001038,15/9-15
52772,12.659815788,2479.7919922,68.085227966,9.6479997635,0.1724715978,2.7320001125,2.5235271454,85.262001038,15/9-15
52773,12.68016243,2479.9443359,68.075363159,9.6639995575,0.1671984643,2.8589999676,2.533090353,84.731002808,15/9-15
52774,12.758261681,2480.0966797,68.261787415,11.312999725,0.1577351689,2.9900000095,2.5465576649,84.731002808,15/9-15
52775,12.81370163,2480.2492676,67.834083557,11.305000305,0.1453699917,3.0980000496,2.5531101227,86.387001038,15/9-15
52776,12.879899979,2480.4016113,66.991210938,10.633000374,0.1358200014,3.2190001011,2.5499374866,89.856002808,15/9-15
52777,13.03320694,2480.5539551,66.381782532,8.9379997253,0.1463531107,3.3589999676,2.5427029133,89.731002808,15/9-15
52778,13.226463318,2480.7062988,65.801498413,9.2729997635,0.1571626812,3.382999897,2.5396442413,89.481002808,15/9-15
52779,13.381014824,2480.8588867,65.745178223,9.2729997635,0.1595699936,3.3299999237,2.5389847755,89.387001038,15/9-15
52780,13.461488724,2481.0112305,65.99760437,10.930000305,0.1550199986,3.2130000591,2.5394508839,88.637001038,15/9-15
52781,13.467559814,2481.1635742,66.108314514,11.625,0.1458247453,3.0569999218,2.5389156342,89.262001038,15/9-15
